Text Date,Value Date,Zip Code,Water Use,Power Use
Dec_2007,Dec-07,"91335
(34.200180731000444, -118.54031959799971)",21.97,517
Jan_2008,Jan-08,"91335
(34.200180731000444, -118.54031959799971)",19.55,525
Feb_2008,Feb-08,"91335
(34.200180731000444, -118.54031959799971)",18.55,478
Mar_2008,Mar-08,"91335
(34.200180731000444, -118.54031959799971)",23.19,456
Apr_2008,Apr-08,"91335
(34.200180731000444, -118.54031959799971)",23.95,464
May_2008,May-08,"91335
(34.200180731000444, -118.54031959799971)",27.37,574
Jun_2008,Jun-08,"91335
(34.200180731000444, -118.54031959799971)",27,638
Jul_2008,Jul-08,"91335
(34.200180731000444, -118.54031959799971)",31.02,837
Aug_2008,Aug-08,"91335
(34.200180731000444, -118.54031959799971)",30.23,790
Sep_2008,Sep-08,"91335
(34.200180731000444, -118.54031959799971)",27.42,652
Oct_2008,Oct-08,"91335
(34.200180731000444, -118.54031959799971)",26.43,612
Nov_2008,Nov-08,"91335
(34.200180731000444, -118.54031959799971)",21.85,485
Dec_2008,Dec-08,"91335
(34.200180731000444, -118.54031959799971)",20.91,507
Jan_2009,Jan-09,"91335
(34.200180731000444, -118.54031959799971)",19.13,509
Feb_2009,Feb-09,"91335
(34.200180731000444, -118.54031959799971)",17.31,451
Mar_2009,Mar-09,"91335
(34.200180731000444, -118.54031959799971)",20.85,455
Apr_2009,Apr-09,"91335
(34.200180731000444, -118.54031959799971)",21.46,449
May_2009,May-09,"91335
(34.200180731000444, -118.54031959799971)",24.5,510
Jun_2009,Jun-09,"91335
(34.200180731000444, -118.54031959799971)",23.69,560
Jul_2009,Jul-09,"91335
(34.200180731000444, -118.54031959799971)",25.41,766
Aug_2009,Aug-09,"91335
(34.200180731000444, -118.54031959799971)",25.36,745
Sep_2009,Sep-09,"91335
(34.200180731000444, -118.54031959799971)",23.51,654
Oct_2009,Oct-09,"91335
(34.200180731000444, -118.54031959799971)",22.89,615
Nov_2009,Nov-09,"91335
(34.200180731000444, -118.54031959799971)",19.94,477
Dec_2009,Dec-09,"91335
(34.200180731000444, -118.54031959799971)",19.21,493
Jan_2010,Jan-10,"91335
(34.200180731000444, -118.54031959799971)",16.59,492
Feb_2010,Feb-10,"91335
(34.200180731000444, -118.54031959799971)",14.92,436
Mar_2010,Mar-10,"91335
(34.200180731000444, -118.54031959799971)",17.98,434
Apr_2010,Apr-10,"91335
(34.200180731000444, -118.54031959799971)",18.58,424
May_2010,May-10,"91335
(34.200180731000444, -118.54031959799971)",22.02,465
Jun_2010,Jun-10,"91335
(34.200180731000444, -118.54031959799971)",22.11,493
Jul_2010,Jul-10,"91335
(34.200180731000444, -118.54031959799971)",24.78,644
Aug_2010,Aug-10,"91335
(34.200180731000444, -118.54031959799971)",24.77,653
Sep_2010,Sep-10,"91335
(34.200180731000444, -118.54031959799971)",23.02,609
Oct_2010,Oct-10,"91335
(34.200180731000444, -118.54031959799971)",21.87,582
Nov_2010,Nov-10,"91335
(34.200180731000444, -118.54031959799971)",18.15,477
Dec_2010,Dec-10,"91335
(34.200180731000444, -118.54031959799971)",18.14,495
Jan_2011,Jan-11,"91335
(34.200180731000444, -118.54031959799971)",17.41,491
Feb_2011,Feb-11,"91335
(34.200180731000444, -118.54031959799971)",15.92,438
Mar_2011,Mar-11,"91335
(34.200180731000444, -118.54031959799971)",18.02,460
Apr_2011,Apr-11,"91335
(34.200180731000444, -118.54031959799971)",18.98,438
May_2011,May-11,"91335
(34.200180731000444, -118.54031959799971)",22.34,445
Jun_2011,Jun-11,"91335
(34.200180731000444, -118.54031959799971)",22.44,505
Jul_2011,Jul-11,"91335
(34.200180731000444, -118.54031959799971)",25.9,716
Aug_2011,Aug-11,"91335
(34.200180731000444, -118.54031959799971)",25.7,699
Sep_2011,Sep-11,"91335
(34.200180731000444, -118.54031959799971)",23.61,612
Oct_2011,Oct-11,"91335
(34.200180731000444, -118.54031959799971)",22.44,584
Nov_2011,Nov-11,"91335
(34.200180731000444, -118.54031959799971)",18.22,483
Dec_2011,Dec-11,"91335
(34.200180731000444, -118.54031959799971)",18.43,493
Jan_2012,Jan-12,"91335
(34.200180731000444, -118.54031959799971)",18.37,471
Feb_2012,Feb-12,"91335
(34.200180731000444, -118.54031959799971)",17.41,433
Mar_2012,Mar-12,"91335
(34.200180731000444, -118.54031959799971)",18.86,446
Apr_2012,Apr-12,"91335
(34.200180731000444, -118.54031959799971)",19.02,444
May_2012,May-12,"91335
(34.200180731000444, -118.54031959799971)",22.7,501
Jun_2012,Jun-12,"91335
(34.200180731000444, -118.54031959799971)",23.58,569
Jul_2012,Jul-12,"91335
(34.200180731000444, -118.54031959799971)",17.76,783
Aug_2012,Aug-12,"91335
(34.200180731000444, -118.54031959799971)",17.37,777
Sep_2012,Sep-12,"91335
(34.200180731000444, -118.54031959799971)",15.94,701
Oct_2012,Oct-12,"91335
(34.200180731000444, -118.54031959799971)",15.11,634
Nov_2012,Nov-12,"91335
(34.200180731000444, -118.54031959799971)",11.57,462
Dec_2013,Dec-12,"91335
(34.200180731000444, -118.54031959799971)",11.35,494
Jan_2013,Jan-13,"91335
(34.200180731000444, -118.54031959799971)",10.58,517
Feb_2013,Feb-13,"91335
(34.200180731000444, -118.54031959799971)",10.05,445
Mar_2013,Mar-13,"91335
(34.200180731000444, -118.54031959799971)",12.81,415
Apr_2013,Apr-13,"91335
(34.200180731000444, -118.54031959799971)",13.16,419
May_2013,May-13,"91335
(34.200180731000444, -118.54031959799971)",15.75,512
Jun_2013,Jun-13,"91335
(34.200180731000444, -118.54031959799971)",15.7,559
Jul_2005,Jul-05,"91340
(34.286190115000466, -118.43744724799967)",32.39,642
Aug_2005,Aug-05,"91340
(34.286190115000466, -118.43744724799967)",31.3,584
Sep_2005,Sep-05,"91340
(34.286190115000466, -118.43744724799967)",29.16,532
Oct_2005,Oct-05,"91340
(34.286190115000466, -118.43744724799967)",25.72,488
Nov_2005,Nov-05,"91340
(34.286190115000466, -118.43744724799967)",22.84,446
Dec_2005,Dec-05,"91340
(34.286190115000466, -118.43744724799967)",22.78,497
Jan_2006,Jan-06,"91340
(34.286190115000466, -118.43744724799967)",22.45,513
Feb_2006,Feb-06,"91340
(34.286190115000466, -118.43744724799967)",18.89,462
Mar_2006,Mar-06,"91340
(34.286190115000466, -118.43744724799967)",18.93,510
Apr_2006,Apr-06,"91340
(34.286190115000466, -118.43744724799967)",20.71,469
May_2006,May-06,"91340
(34.286190115000466, -118.43744724799967)",24.04,470
Jun_2006,Jun-06,"91340
(34.286190115000466, -118.43744724799967)",28.16,636
Jul_2006,Jul-06,"91340
(34.286190115000466, -118.43744724799967)",31.56,768
Aug_2006,Aug-06,"91340
(34.286190115000466, -118.43744724799967)",31.03,668
Sep_2006,Sep-06,"91340
(34.286190115000466, -118.43744724799967)",28.61,584
Oct_2006,Oct-06,"91340
(34.286190115000466, -118.43744724799967)",26.58,513
Nov_2006,Nov-06,"91340
(34.286190115000466, -118.43744724799967)",24.56,459
Dec_2006,Dec-06,"91340
(34.286190115000466, -118.43744724799967)",22.74,529
Jan_2007,Jan-07,"91340
(34.286190115000466, -118.43744724799967)",21.83,556
Feb_2007,Feb-07,"91340
(34.286190115000466, -118.43744724799967)",19.58,452
Mar_2007,Mar-07,"91340
(34.286190115000466, -118.43744724799967)",22.38,466
Apr_2007,Apr-07,"91340
(34.286190115000466, -118.43744724799967)",24.53,446
May_2007,May-07,"91340
(34.286190115000466, -118.43744724799967)",27.85,461
Jun_2007,Jun-07,"91340
(34.286190115000466, -118.43744724799967)",29.16,572
Jul_2007,Jul-07,"91340
(34.286190115000466, -118.43744724799967)",31.48,654
Aug_2007,Aug-07,"91340
(34.286190115000466, -118.43744724799967)",30.18,651
Sep_2007,Sep-07,"91340
(34.286190115000466, -118.43744724799967)",28.36,624
Oct_2007,Oct-07,"91340
(34.286190115000466, -118.43744724799967)",25.87,525
Nov_2007,Nov-07,"91340
(34.286190115000466, -118.43744724799967)",22.5,467
Dec_2007,Dec-07,"91340
(34.286190115000466, -118.43744724799967)",19.72,560
Jan_2008,Jan-08,"91340
(34.286190115000466, -118.43744724799967)",18.2,592
Feb_2008,Feb-08,"91340
(34.286190115000466, -118.43744724799967)",17.62,476
Mar_2008,Mar-08,"91340
(34.286190115000466, -118.43744724799967)",20.02,457
Apr_2008,Apr-08,"91340
(34.286190115000466, -118.43744724799967)",22.26,446
May_2008,May-08,"91340
(34.286190115000466, -118.43744724799967)",24.22,474
Jun_2008,Jun-08,"91340
(34.286190115000466, -118.43744724799967)",24.05,618
Jul_2008,Jul-08,"91340
(34.286190115000466, -118.43744724799967)",30.73,729
Aug_2008,Aug-08,"91340
(34.286190115000466, -118.43744724799967)",29.3,692
Sep_2008,Sep-08,"91340
(34.286190115000466, -118.43744724799967)",27.59,645
Oct_2008,Oct-08,"91340
(34.286190115000466, -118.43744724799967)",25.38,537
Nov_2008,Nov-08,"91340
(34.286190115000466, -118.43744724799967)",21.74,462
Dec_2008,Dec-08,"91340
(34.286190115000466, -118.43744724799967)",19.53,520
Jan_2009,Jan-09,"91340
(34.286190115000466, -118.43744724799967)",18.03,543
Feb_2009,Feb-09,"91340
(34.286190115000466, -118.43744724799967)",16.21,456
Mar_2009,Mar-09,"91340
(34.286190115000466, -118.43744724799967)",18.5,465
Apr_2009,Apr-09,"91340
(34.286190115000466, -118.43744724799967)",21.42,449
May_2009,May-09,"91340
(34.286190115000466, -118.43744724799967)",23.41,466
Jun_2009,Jun-09,"91340
(34.286190115000466, -118.43744724799967)",22.28,561
Jul_2009,Jul-09,"91340
(34.286190115000466, -118.43744724799967)",23.82,662
Aug_2009,Aug-09,"91340
(34.286190115000466, -118.43744724799967)",23.72,666
Sep_2009,Sep-09,"91340
(34.286190115000466, -118.43744724799967)",22.33,642
Oct_2009,Oct-09,"91340
(34.286190115000466, -118.43744724799967)",20.46,548
Nov_2009,Nov-09,"91340
(34.286190115000466, -118.43744724799967)",18.53,474
Dec_2009,Dec-09,"91340
(34.286190115000466, -118.43744724799967)",16.86,530
Jan_2010,Jan-10,"91340
(34.286190115000466, -118.43744724799967)",15.31,551
Feb_2010,Feb-10,"91340
(34.286190115000466, -118.43744724799967)",13.89,452
Mar_2010,Mar-10,"91340
(34.286190115000466, -118.43744724799967)",16.31,459
Apr_2010,Apr-10,"91340
(34.286190115000466, -118.43744724799967)",18.13,432
May_2010,May-10,"91340
(34.286190115000466, -118.43744724799967)",19.82,442
Jun_2010,Jun-10,"91340
(34.286190115000466, -118.43744724799967)",20.82,497
Jul_2010,Jul-10,"91340
(34.286190115000466, -118.43744724799967)",22.81,562
Aug_2010,Aug-10,"91340
(34.286190115000466, -118.43744724799967)",23.33,623
Sep_2010,Sep-10,"91340
(34.286190115000466, -118.43744724799967)",23.05,639
Oct_2010,Oct-10,"91340
(34.286190115000466, -118.43744724799967)",20.13,551
Nov_2010,Nov-10,"91340
(34.286190115000466, -118.43744724799967)",17.2,477
Dec_2010,Dec-10,"91340
(34.286190115000466, -118.43744724799967)",16.52,522
Jan_2011,Jan-11,"91340
(34.286190115000466, -118.43744724799967)",15.97,538
Feb_2011,Feb-11,"91340
(34.286190115000466, -118.43744724799967)",15.05,465
Mar_2011,Mar-11,"91340
(34.286190115000466, -118.43744724799967)",16.19,499
Apr_2011,Apr-11,"91340
(34.286190115000466, -118.43744724799967)",17.55,440
May_2011,May-11,"91340
(34.286190115000466, -118.43744724799967)",19.97,431
Jun_2011,Jun-11,"91340
(34.286190115000466, -118.43744724799967)",21.52,533
Jul_2011,Jul-11,"91340
(34.286190115000466, -118.43744724799967)",22.94,622
Aug_2011,Aug-11,"91340
(34.286190115000466, -118.43744724799967)",22.87,639
Sep_2011,Sep-11,"91340
(34.286190115000466, -118.43744724799967)",22.41,624
Oct_2011,Oct-11,"91340
(34.286190115000466, -118.43744724799967)",19.93,548
Nov_2011,Nov-11,"91340
(34.286190115000466, -118.43744724799967)",17.23,488
Dec_2011,Dec-11,"91340
(34.286190115000466, -118.43744724799967)",16.84,516
Jan_2012,Jan-12,"91340
(34.286190115000466, -118.43744724799967)",16.98,520
Feb_2012,Feb-12,"91340
(34.286190115000466, -118.43744724799967)",16.57,463
Mar_2012,Mar-12,"91340
(34.286190115000466, -118.43744724799967)",17.66,479
Apr_2012,Apr-12,"91340
(34.286190115000466, -118.43744724799967)",18.08,459
May_2012,May-12,"91340
(34.286190115000466, -118.43744724799967)",20.33,477
Jun_2012,Jun-12,"91340
(34.286190115000466, -118.43744724799967)",21.53,568
Jul_2012,Jul-12,"91340
(34.286190115000466, -118.43744724799967)",17.21,647
Aug_2012,Aug-12,"91340
(34.286190115000466, -118.43744724799967)",17.36,758
Sep_2012,Sep-12,"91340
(34.286190115000466, -118.43744724799967)",16.8,770
Oct_2012,Oct-12,"91340
(34.286190115000466, -118.43744724799967)",14.25,575
Nov_2012,Nov-12,"91340
(34.286190115000466, -118.43744724799967)",12.73,474
Dec_2013,Dec-12,"91340
(34.286190115000466, -118.43744724799967)",11.45,562
Jan_2013,Jan-13,"91340
(34.286190115000466, -118.43744724799967)",10.91,591
Feb_2013,Feb-13,"91340
(34.286190115000466, -118.43744724799967)",10.75,458
Mar_2013,Mar-13,"91340
(34.286190115000466, -118.43744724799967)",12.5,456
Apr_2013,Apr-13,"91340
(34.286190115000466, -118.43744724799967)",13.75,455
May_2013,May-13,"91340
(34.286190115000466, -118.43744724799967)",15.37,487
Jun_2013,Jun-13,"91340
(34.286190115000466, -118.43744724799967)",15.5,579
Jul_2005,Jul-05,"91342
(34.30514302800049, -118.43521825999971)",44.78,792
Aug_2005,Aug-05,"91342
(34.30514302800049, -118.43521825999971)",43.67,708
Sep_2005,Sep-05,"91342
(34.30514302800049, -118.43521825999971)",39.91,641
Oct_2005,Oct-05,"91342
(34.30514302800049, -118.43521825999971)",33.66,560
Nov_2005,Nov-05,"91342
(34.30514302800049, -118.43521825999971)",28.68,500
Dec_2005,Dec-05,"91342
(34.30514302800049, -118.43521825999971)",27.67,540
Jan_2006,Jan-06,"91342
(34.30514302800049, -118.43521825999971)",26.75,552
Feb_2006,Feb-06,"91342
(34.30514302800049, -118.43521825999971)",22.39,493
Mar_2006,Mar-06,"91342
(34.30514302800049, -118.43521825999971)",22.47,544
Apr_2006,Apr-06,"91342
(34.30514302800049, -118.43521825999971)",26.26,527
May_2006,May-06,"91342
(34.30514302800049, -118.43521825999971)",32.3,548
Jun_2006,Jun-06,"91342
(34.30514302800049, -118.43521825999971)",40.11,787
Jul_2006,Jul-06,"91342
(34.30514302800049, -118.43521825999971)",46.85,935
Aug_2006,Aug-06,"91342
(34.30514302800049, -118.43521825999971)",45.27,781
Sep_2006,Sep-06,"91342
(34.30514302800049, -118.43521825999971)",41.65,682
Oct_2006,Oct-06,"91342
(34.30514302800049, -118.43521825999971)",37.74,578
Nov_2006,Nov-06,"91342
(34.30514302800049, -118.43521825999971)",32.79,505
Dec_2006,Dec-06,"91342
(34.30514302800049, -118.43521825999971)",29.89,563
Jan_2007,Jan-07,"91342
(34.30514302800049, -118.43521825999971)",27.94,582
Feb_2007,Feb-07,"91342
(34.30514302800049, -118.43521825999971)",24.94,482
Mar_2007,Mar-07,"91342
(34.30514302800049, -118.43521825999971)",29.29,505
Apr_2007,Apr-07,"91342
(34.30514302800049, -118.43521825999971)",33.6,496
May_2007,May-07,"91342
(34.30514302800049, -118.43521825999971)",38.93,519
Jun_2007,Jun-07,"91342
(34.30514302800049, -118.43521825999971)",41.79,677
Jul_2007,Jul-07,"91342
(34.30514302800049, -118.43521825999971)",44.42,781
Aug_2007,Aug-07,"91342
(34.30514302800049, -118.43521825999971)",43.42,766
Sep_2007,Sep-07,"91342
(34.30514302800049, -118.43521825999971)",41.01,729
Oct_2007,Oct-07,"91342
(34.30514302800049, -118.43521825999971)",36.75,592
Nov_2007,Nov-07,"91342
(34.30514302800049, -118.43521825999971)",31.83,511
Dec_2007,Dec-07,"91342
(34.30514302800049, -118.43521825999971)",27.17,569
Jan_2008,Jan-08,"91342
(34.30514302800049, -118.43521825999971)",24.14,588
Feb_2008,Feb-08,"91342
(34.30514302800049, -118.43521825999971)",22.85,502
Mar_2008,Mar-08,"91342
(34.30514302800049, -118.43521825999971)",27.31,503
Apr_2008,Apr-08,"91342
(34.30514302800049, -118.43521825999971)",32.02,507
May_2008,May-08,"91342
(34.30514302800049, -118.43521825999971)",35.55,540
Jun_2008,Jun-08,"91342
(34.30514302800049, -118.43521825999971)",36.58,740
Jul_2008,Jul-08,"91342
(34.30514302800049, -118.43521825999971)",43.94,874
Aug_2008,Aug-08,"91342
(34.30514302800049, -118.43521825999971)",42.49,821
Sep_2008,Sep-08,"91342
(34.30514302800049, -118.43521825999971)",39.85,765
Oct_2008,Oct-08,"91342
(34.30514302800049, -118.43521825999971)",36.55,608
Nov_2008,Nov-08,"91342
(34.30514302800049, -118.43521825999971)",31.91,517
Dec_2008,Dec-08,"91342
(34.30514302800049, -118.43521825999971)",27.48,554
Jan_2009,Jan-09,"91342
(34.30514302800049, -118.43521825999971)",24.44,565
Feb_2009,Feb-09,"91342
(34.30514302800049, -118.43521825999971)",20.93,478
Mar_2009,Mar-09,"91342
(34.30514302800049, -118.43521825999971)",24.65,498
Apr_2009,Apr-09,"91342
(34.30514302800049, -118.43521825999971)",29.5,497
May_2009,May-09,"91342
(34.30514302800049, -118.43521825999971)",33.01,526
Jun_2009,Jun-09,"91342
(34.30514302800049, -118.43521825999971)",31.7,659
Jul_2009,Jul-09,"91342
(34.30514302800049, -118.43521825999971)",34.64,769
Aug_2009,Aug-09,"91342
(34.30514302800049, -118.43521825999971)",35.11,771
Sep_2009,Sep-09,"91342
(34.30514302800049, -118.43521825999971)",33.33,742
Oct_2009,Oct-09,"91342
(34.30514302800049, -118.43521825999971)",29.2,604
Nov_2009,Nov-09,"91342
(34.30514302800049, -118.43521825999971)",25.75,514
Dec_2009,Dec-09,"91342
(34.30514302800049, -118.43521825999971)",22.35,542
Jan_2010,Jan-10,"91342
(34.30514302800049, -118.43521825999971)",19.25,547
Feb_2010,Feb-10,"91342
(34.30514302800049, -118.43521825999971)",17.32,465
Mar_2010,Mar-10,"91342
(34.30514302800049, -118.43521825999971)",20.84,487
Apr_2010,Apr-10,"91342
(34.30514302800049, -118.43521825999971)",23.69,473
May_2010,May-10,"91342
(34.30514302800049, -118.43521825999971)",27.83,491
Jun_2010,Jun-10,"91342
(34.30514302800049, -118.43521825999971)",30.04,568
Jul_2010,Jul-10,"91342
(34.30514302800049, -118.43521825999971)",33.83,648
Aug_2010,Aug-10,"91342
(34.30514302800049, -118.43521825999971)",34.99,718
Sep_2010,Sep-10,"91342
(34.30514302800049, -118.43521825999971)",33.2,729
Oct_2010,Oct-10,"91342
(34.30514302800049, -118.43521825999971)",26.52,603
Nov_2010,Nov-10,"91342
(34.30514302800049, -118.43521825999971)",22.15,507
Dec_2010,Dec-10,"91342
(34.30514302800049, -118.43521825999971)",20.56,538
Jan_2011,Jan-11,"91342
(34.30514302800049, -118.43521825999971)",20.92,545
Feb_2011,Feb-11,"91342
(34.30514302800049, -118.43521825999971)",18.73,475
Mar_2011,Mar-11,"91342
(34.30514302800049, -118.43521825999971)",20.13,514
Apr_2011,Apr-11,"91342
(34.30514302800049, -118.43521825999971)",24.34,472
May_2011,May-11,"91342
(34.30514302800049, -118.43521825999971)",28.18,470
Jun_2011,Jun-11,"91342
(34.30514302800049, -118.43521825999971)",30.88,606
Jul_2011,Jul-11,"91342
(34.30514302800049, -118.43521825999971)",39.75,708
Aug_2011,Aug-11,"91342
(34.30514302800049, -118.43521825999971)",45.62,725
Sep_2011,Sep-11,"91342
(34.30514302800049, -118.43521825999971)",42.41,705
Oct_2011,Oct-11,"91342
(34.30514302800049, -118.43521825999971)",38.09,593
Nov_2011,Nov-11,"91342
(34.30514302800049, -118.43521825999971)",32.84,517
Dec_2011,Dec-11,"91342
(34.30514302800049, -118.43521825999971)",32.07,529
Jan_2012,Jan-12,"91342
(34.30514302800049, -118.43521825999971)",30.76,524
Feb_2012,Feb-12,"91342
(34.30514302800049, -118.43521825999971)",29.34,471
Mar_2012,Mar-12,"91342
(34.30514302800049, -118.43521825999971)",32.97,490
Apr_2012,Apr-12,"91342
(34.30514302800049, -118.43521825999971)",32.54,495
May_2012,May-12,"91342
(34.30514302800049, -118.43521825999971)",37.97,526
Jun_2012,Jun-12,"91342
(34.30514302800049, -118.43521825999971)",42.27,647
Jul_2012,Jul-12,"91342
(34.30514302800049, -118.43521825999971)",20.64,738
Aug_2012,Aug-12,"91342
(34.30514302800049, -118.43521825999971)",20.32,849
Sep_2012,Sep-12,"91342
(34.30514302800049, -118.43521825999971)",19.51,855
Oct_2012,Oct-12,"91342
(34.30514302800049, -118.43521825999971)",15.85,619
Nov_2012,Nov-12,"91342
(34.30514302800049, -118.43521825999971)",13.67,495
Dec_2013,Dec-12,"91342
(34.30514302800049, -118.43521825999971)",11.98,558
Jan_2013,Jan-13,"91342
(34.30514302800049, -118.43521825999971)",11.14,581
Feb_2013,Feb-13,"91342
(34.30514302800049, -118.43521825999971)",11.54,463
Mar_2013,Mar-13,"91342
(34.30514302800049, -118.43521825999971)",13.82,471
Apr_2013,Apr-13,"91342
(34.30514302800049, -118.43521825999971)",15.54,478
May_2013,May-13,"91342
(34.30514302800049, -118.43521825999971)",17.38,511
Jun_2013,Jun-13,"91342
(34.30514302800049, -118.43521825999971)",18.5,638
Jul_2005,Jul-05,"91343
(34.235514315000444, -118.4752661759997)",44.29,875
Aug_2005,Aug-05,"91343
(34.235514315000444, -118.4752661759997)",43.19,856
Sep_2005,Sep-05,"91343
(34.235514315000444, -118.4752661759997)",35.39,551
Oct_2005,Oct-05,"91343
(34.235514315000444, -118.4752661759997)",35.85,561
Nov_2005,Nov-05,"91343
(34.235514315000444, -118.4752661759997)",29.86,513
Dec_2005,Dec-05,"91343
(34.235514315000444, -118.4752661759997)",30.28,529
