ID NUMBER,FISCAL YEAR,DEPARTMENT NAME,VENDOR NAME,TRANSACTION DATE,DOLLAR AMOUNT,AUTHORITY,BUSINESS TAX REGISTRATION CERTIFICATE,GOVERNMENT ACTIVITY,FUND GROUP NAME,FUND TYPE,FUND NAME,FUND,ACCOUNT NAME,ACCOUNT CODE,TRANSACTION ID,EXPENDITURE TYPE,SETTLEMENT/JUDGMENT,FISCAL MONTH NUMBER,FISCAL YEAR-MONTH,FISCAL YEAR-QUARTER,CALENDAR MONTH NUMBER,CALENDAR MONTH/YEAR,CALENDAR MONTH,DATA SOURCE,AUTHORITY NAME,AUTHORITY LINK,DEPARTMENT NUMBER,PROGRAM,VENDOR ID,ZIP,PAYMENT METHOD,PAYMENT STATUS,INV NUM,INVOICE DUE DATE,INVOICE DISCOUNT DUE DATE,INV DATE,INV LINE,INVOICE DISTRIBUTION LINE,PO NUM,DESCRIPTION,DETAILED ITEM DESCRIPTION,UNIT PRICE,UNIT OF MEASURE,QUANTITY,SALES TAX PERCENT,SALES TAX,DISCOUNT,RECEIVER ID,PO DATE,PO LINE NUMBER,PROCUREMENT ORGANIZATION,BUYER NAME,SUPPLIER CITY,SUPPLIER COUNTRY,BU NAME,SITE LOCATION,ITEM CODE,ITEM CODE NAME,CURRENCY,VALUE OF SPEND,VENDOR NUM
1547230,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$698.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,C2 SPECIAL NUTRITION FUNDS,02KAA5,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,1,10,GAE02CO14119600Y,C2 SPECIAL NUTRITION FUNDS,,,,,,,,,,14,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
421265,2015,AGING,NATIONAL ASSOCIATION OF AREA,08/18/2014,$680.00,,6666666666,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OFFICE AND ADMINISTRATIVE,006010,EFT26150000001140,SUPPLIES & OTHER SERVICES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,,,02,PROGRAM UNKNOWN,100003255,,EFT,PAID,GAX0215100020006,,,08/11/2014,5,5,GAEAE02AE15020001M,OFFICE AND ADMINISTRATIVE,,,,,,,,,,5,,,,,,,,,,,100003255 - NATIONAL ASSOCIATION OF AREA
1547234,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$669.01,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,3,3,GAE02CO14119600Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547234,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$669.01,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,3,3,GAE02CO14119600Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547231,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$625.01,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02KAA8,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,2,5,GAE02CO14119600Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547231,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$625.01,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02KAA8,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,2,5,GAE02CO14119600Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547064,2015,AGING,PRIVACY-AGING,10/20/2014,$573.88,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023414,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020022,,,09/26/2014,1,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
1547064,2015,AGING,PRIVACY-AGING,10/20/2014,$573.88,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023414,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020022,,,09/26/2014,1,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
421305,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,08/19/2014,$534.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES FOR SENIORS,02KQ01,AD26150000010327,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020022,,,07/15/2014,1,8,GAE02CO14119668Y,SOCIAL SERVICES FOR SENIORS,,,,,,,,,,9,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547267,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$525.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,FAMILY CAREGIVER SUPPORT PROGRAM III E,02LA09,AD26150000021451,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020042,,,09/12/2014,1,8,GAE02CO15119338Y,FAMILY CAREGIVER SUPPORT PROGRAM III E,,,,,,,,,,8,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547267,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$525.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,FAMILY CAREGIVER SUPPORT PROGRAM III E,02LA09,AD26150000021451,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020042,,,09/12/2014,1,8,GAE02CO15119338Y,FAMILY CAREGIVER SUPPORT PROGRAM III E,,,,,,,,,,8,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547256,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$511.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,3,2,GAE02CO14119338Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547256,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$511.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,3,2,GAE02CO14119338Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547065,2015,AGING,PRIVACY-AGING,10/22/2014,$503.44,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023981,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020023,,,09/26/2014,2,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
1547065,2015,AGING,PRIVACY-AGING,10/22/2014,$503.44,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023981,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020023,,,09/26/2014,2,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
421263,2015,AGING,NATIONAL ASSOCIATION OF AREA,08/18/2014,$500.00,,6666666666,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OFFICE AND ADMINISTRATIVE,006010,EFT26150000001140,SUPPLIES & OTHER SERVICES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,,,02,PROGRAM UNKNOWN,100003255,,EFT,PAID,GAX0215100020006,,,08/11/2014,3,3,GAEAE02AE15020001M,OFFICE AND ADMINISTRATIVE,,,,,,,,,,3,,,,,,,,,,,100003255 - NATIONAL ASSOCIATION OF AREA
421313,2015,AGING,MEXICAN AMERICAN OPPORTUNITY FOUNDATION CORP,08/19/2014,$499.00,CO119665,0000638967,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES FOR SENIORS,02KQ01,AD26150000010323,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,MEXICAN AMERICAN OPPORTUNITY FOUNDATION CORP.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119665,02,SENIOR SERVICES,100001846,90640,CHECK,PAID,GAX0215395020026,,,07/24/2014,1,2,GAE02CO14119665Y,SOCIAL SERVICES FOR SENIORS,,,,,,,,,,2,,,,,,,,,,,100001846 - MEXICAN AMERICAN OPPORTUNITY FOUNDATION CORP
421270,2015,AGING,US BANK,08/11/2014,$489.85,CO104430,6666666666,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OFFICE AND ADMINISTRATIVE,006010,AD26150000008303,SUPPLIES & OTHER SERVICES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,U S BANK,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-104430,02,PROGRAM UNKNOWN,100008349,,CHECK,PAID,GAX0215100020010CC,,,08/06/2014,6,2,GAE02CO15104430M,OFFICE AND ADMINISTRATIVE,,,,,,,,,,6,,,,,,,,,,,100008349 - US BANK
1547204,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$482.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002375,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020037,,,09/11/2014,1,6,GAE02CO14119670Y,SOCIAL SERVICES III B,,,,,,,,,,10,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547204,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$482.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002375,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020037,,,09/11/2014,1,6,GAE02CO14119670Y,SOCIAL SERVICES III B,,,,,,,,,,10,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547254,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$477.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02KAA8,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,2,4,GAE02CO14119338Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547254,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$477.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02KAA8,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,2,4,GAE02CO14119338Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547066,2015,AGING,PRIVACY-AGING,10/22/2014,$465.69,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023982,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020024,,,09/26/2014,3,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
1547066,2015,AGING,PRIVACY-AGING,10/22/2014,$465.69,,,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000023982,SUPPLIES & OTHER SERVICES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,,,02,PROGRAM UNKNOWN,PRIVACY-AGING,,CHECK,PAID,TEX0215100020024,,,09/26/2014,3,1,GAETL02TL150200008,TRAVEL,,,,,,,,,,1,,,,,,,,,,,PRIVACY-AGING - PRIVACY-AGING
421347,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,08/25/2014,$464.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02KQ02,EFT26150000001342,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020027,,,07/28/2014,1,7,GAE02CO14119600Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,7,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547205,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$435.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,C1 SPECIAL NUTRITION FUNDS,02KAA3,EFT26150000002375,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020037,,,09/11/2014,1,9,GAE02CO14119670Y,C1 SPECIAL NUTRITION FUNDS,,,,,,,,,,13,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547205,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$435.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,C1 SPECIAL NUTRITION FUNDS,02KAA3,EFT26150000002375,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020037,,,09/11/2014,1,9,GAE02CO14119670Y,C1 SPECIAL NUTRITION FUNDS,,,,,,,,,,13,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
421309,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,08/19/2014,$423.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02KQ04,AD26150000010327,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020022,,,07/15/2014,2,10,GAE02CO14119668Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,11,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
434188,2015,AGING,AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC,09/17/2014,$421.20,,0002172655,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000017503,SUPPLIES & OTHER SERVICES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,,,02,PROGRAM UNKNOWN,100010786,95712,CHECK,PAID,TEX0215100020017,,,09/08/2014,1,3,GAETL02TL150200007,TRAVEL,,,,,,,,,,3,,,,,,,,,,,100010786 - AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC
421293,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,08/13/2014,$369.00,CO119667,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES FOR SENIORS,02KQ01,AD26150000009088,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119667,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020015,,,07/15/2014,1,2,GAE02CO14119667Y,SOCIAL SERVICES FOR SENIORS,,,,,,,,,,2,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547295,2015,AGING,ONEGENERATION,10/20/2014,$360.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,AD26150000023507,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215599020034,,,09/18/2014,1,2,GAE02CO14119601Y,CITYRIDE PROGRAM,,,,,,,,,,7,,,,,,,,,,,100002398 - ONEGENERATION
1547295,2015,AGING,ONEGENERATION,10/20/2014,$360.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,AD26150000023507,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215599020034,,,09/18/2014,1,2,GAE02CO14119601Y,CITYRIDE PROGRAM,,,,,,,,,,7,,,,,,,,,,,100002398 - ONEGENERATION
421260,2015,AGING,AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC,08/13/2014,$335.00,,0002172655,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000008883,SUPPLIES & OTHER SERVICES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,,,02,PROGRAM UNKNOWN,100010786,95712,CHECK,PAID,TEX0215100020009,,,08/07/2014,1,2,GAETL02TL150200001,TRAVEL,,,,,,,,,,2,,,,,,,,,,,100010786 - AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC
421259,2015,AGING,AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC,08/13/2014,$323.00,,0002172655,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,TRAVEL,002130,AD26150000008883,SUPPLIES & OTHER SERVICES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,,,02,PROGRAM UNKNOWN,100010786,95712,CHECK,PAID,TEX0215100020009,,,08/07/2014,1,1,GAETL02TL150200002,TRAVEL,,,,,,,,,,1,,,,,,,,,,,100010786 - AMERICAN EXPRESS TRAVEL RELATED SERVICES CO INC
